1,Jabalpur,1,Source,Source,No Delay,07:30 PM,07:30 PM,No Delay, 0 Kms,01656
2,Jorkian,1,05:55 PM,05:55 PM,No Delay,05:56 PM,05:56 PM,No Delay, 8 Kms,1,04769
3,Hirnawali,1,06:02 PM,06:02 PM,No Delay,06:03 PM,06:03 PM,No Delay, 13 Kms,1,04769
4,Dholipal,1,06:08 PM,06:10 PM,2 Mins,06:10 PM,06:28 PM,18 Mins, 19 Kms,1,04769
5,Buglanwali,1,06:24 PM,06:42 PM,18 Mins,06:25 PM,06:43 PM,18 Mins, 23 Kms,1,04769
6,Budhsinghwala,1,06:30 PM,06:48 PM,18 Mins,06:31 PM,06:49 PM,18 Mins, 28 Kms,1,04769
7,Sadulshahr,1,06:42 PM,06:50 PM,8 Mins,06:44 PM,06:52 PM,8 Mins, 37 Kms,1,04769
8,Fateh Singhwala,1,06:53 PM,07:01 PM,8 Mins,06:54 PM,07:02 PM,8 Mins, 44 Kms,1,04769
9,Banwali,1,07:01 PM,07:06 PM,5 Mins,07:03 PM,07:07 PM,4 Mins, 51 Kms,1,04769
1,Shri Ganganagar,1,Source,Source,No Delay,03:30 PM,03:30 PM,No Delay, 0 Kms,1,04770
2,Banwali,1,03:44 PM,03:44 PM,No Delay,03:45 PM,03:45 PM,No Delay, 15 Kms,1,04770
3,Fateh Singhwala,1,03:53 PM,03:53 PM,No Delay,03:54 PM,03:54 PM,No Delay, 22 Kms,1,04770
4,Sadulshahr,1,04:02 PM,04:10 PM,8 Mins,04:04 PM,04:12 PM,8 Mins, 29 Kms,1,04770
5,Budhsinghwala,1,04:13 PM,04:21 PM,8 Mins,04:14 PM,04:22 PM,8 Mins, 38 Kms,1,04770
6,Buglanwali,1,04:19 PM,04:27 PM,8 Mins,04:20 PM,04:28 PM,8 Mins, 43 Kms,1,04770
7,Dholipal,1,04:27 PM,04:35 PM,8 Mins,04:28 PM,04:37 PM,9 Mins, 47 Kms,1,04770
8,Hirnawali,1,04:34 PM,04:43 PM,9 Mins,04:35 PM,04:44 PM,9 Mins, 53 Kms,1,04770
9,Jorkian,1,04:41 PM,04:50 PM,9 Mins,04:42 PM,04:51 PM,9 Mins, 58 Kms,1,04770
1,Sadulpur Jn,1,Source,Source,No Delay,02:35 AM,02:35 AM,No Delay, 0 Kms,04771
2,Narwasi,1,02:53 AM,03:07 AM,14 Mins,02:54 AM,03:08 AM,14 Mins, 17 Kms,04771
3,Sidmukh,1,03:09 AM,03:24 AM,15 Mins,03:11 AM,03:26 AM,15 Mins, 36 Kms,04771
4,Anupshahr,1,03:20 AM,03:38 AM,18 Mins,03:22 AM,03:40 AM,18 Mins, 45 Kms,04771
5,Tahsil Bhadra,1,03:39 AM,04:06 AM,27 Mins,03:42 AM,04:08 AM,26 Mins, 64 Kms,04771
6,Gogameri,1,03:55 AM,04:30 AM,35 Mins,03:57 AM,04:32 AM,35 Mins, 78 Kms,04771
7,Diplana,1,04:12 AM,04:54 AM,42 Mins,04:13 AM,04:55 AM,42 Mins, 93 Kms,04771
8,Nohar,1,04:24 AM,05:15 AM,51 Mins,04:26 AM,05:17 AM,51 Mins, 103 Kms,04771
9,Khinaniyan,1,04:43 AM,05:40 AM,57 Mins,04:44 AM,05:41 AM,57 Mins, 122 Kms,04771
10,Ellenabad,1,04:57 AM,05:58 AM,1 Hr 1 Min,05:00 AM,06:00 AM,1 Hr, 135 Kms,04771
11,Talwara Jhil,1,05:11 AM,06:13 AM,1 Hr 2 Mins,05:13 AM,06:15 AM,1 Hr 2 Mins, 145 Kms,04771
12,Tibi,1,05:23 AM,06:25 AM,1 Hr 2 Mins,05:25 AM,06:26 AM,1 Hr 1 Min, 154 Kms,04771
13,Sherekan,1,05:33 AM,06:34 AM,1 Hr 1 Min,05:34 AM,06:35 AM,1 Hr 1 Min, 161 Kms,04771
14,Hanumangarhtown,1,05:45 AM,06:46 AM,1 Hr 1 Min,05:47 AM,06:47 AM,1 Hr, 171 Kms,04771
15,Hanumangarh Jn,1,06:10 AM,07:00 AM,50 Mins,07:15 AM,07:25 AM,10 Mins, 177 Kms,04771
16,Jorkian,1,07:25 AM,07:35 AM,10 Mins,07:26 AM,07:36 AM,10 Mins, 185 Kms,04771
17,Hirnawali,1,07:32 AM,07:42 AM,10 Mins,07:33 AM,07:43 AM,10 Mins, 191 Kms,04771
18,Dholipal,1,07:39 AM,07:51 AM,12 Mins,07:41 AM,07:52 AM,11 Mins, 197 Kms,04771
19,Buglanwali,1,07:46 AM,07:57 AM,11 Mins,07:47 AM,07:58 AM,11 Mins, 201 Kms,04771
20,Budhsinghwala,1,07:52 AM,08:03 AM,11 Mins,07:53 AM,08:04 AM,11 Mins, 205 Kms,04771
21,Sadulshahr,1,08:02 AM,08:17 AM,15 Mins,08:04 AM,08:19 AM,15 Mins, 215 Kms,04771
22,Fateh Singhwala,1,08:12 AM,08:27 AM,15 Mins,08:14 AM,08:28 AM,14 Mins, 222 Kms,04771
23,Banwali,1,08:21 AM,08:32 AM,11 Mins,08:22 AM,08:33 AM,11 Mins, 229 Kms,04771
1,Shri Ganganagar,1,Source,Source,No Delay,06:45 PM,06:45 PM,No Delay, 0 Kms,3,04772
2,Banwali,1,07:00 PM,07:02 PM,2 Mins,07:02 PM,07:09 PM,7 Mins, 15 Kms,1,04772
3,Fateh Singhwala,1,07:13 PM,07:20 PM,7 Mins,07:14 PM,07:21 PM,7 Mins, 22 Kms,1,04772
4,Sadulshahr,1,07:22 PM,07:25 PM,3 Mins,07:24 PM,07:27 PM,3 Mins, 29 Kms,1,04772
5,Budhsinghwala,1,07:33 PM,07:36 PM,3 Mins,07:34 PM,07:37 PM,3 Mins, 38 Kms,1,04772
6,Buglanwali,1,07:39 PM,07:42 PM,3 Mins,07:40 PM,07:43 PM,3 Mins, 43 Kms,1,04772
7,Dholipal,1,07:45 PM,07:47 PM,2 Mins,07:46 PM,07:48 PM,2 Mins, 47 Kms,1,04772
8,Hirnawali,1,07:52 PM,07:54 PM,2 Mins,07:53 PM,07:55 PM,2 Mins, 53 Kms,1,04772
9,Jorkian,1,07:59 PM,08:01 PM,2 Mins,08:00 PM,08:02 PM,2 Mins, 58 Kms,1,04772
10,Hanumangarh Jn,1,08:10 PM,08:10 PM,No Delay,09:15 PM,09:15 PM,No Delay, 66 Kms,3,04772
11,Hanumangarhtown,1,09:25 PM,09:25 PM,No Delay,09:27 PM,09:27 PM,No Delay, 73 Kms,1,04772
12,Sherekan,1,09:38 PM,09:39 PM,1 Min,09:39 PM,09:40 PM,1 Min, 83 Kms,1,04772
13,Tibi,1,09:47 PM,09:48 PM,1 Min,09:49 PM,09:49 PM,No Delay, 90 Kms,04772
14,Talwara Jhil,1,09:59 PM,10:00 PM,1 Min,10:01 PM,10:01 PM,No Delay, 99 Kms,1,04772
15,Ellenabad,1,10:12 PM,10:12 PM,No Delay,10:14 PM,10:14 PM,No Delay, 109 Kms,1,04772
16,Khinaniyan,1,10:27 PM,10:28 PM,1 Min,10:29 PM,10:30 PM,1 Min, 122 Kms,1,04772
17,Nohar,1,10:46 PM,10:48 PM,2 Mins,10:48 PM,10:50 PM,2 Mins, 140 Kms,1,04772
18,Diplana,1,10:59 PM,11:02 PM,3 Mins,11:00 PM,11:03 PM,3 Mins, 150 Kms,1,04772
19,Gogameri,1,11:15 PM,11:18 PM,3 Mins,11:17 PM,11:20 PM,3 Mins, 166 Kms,1,04772
20,Tahsil Bhadra,1,11:30 PM,11:33 PM,3 Mins,11:33 PM,11:36 PM,3 Mins, 179 Kms,1,04772
21,Anupshahr,1,11:50 PM,11:52 PM,2 Mins,11:52 PM,11:54 PM,2 Mins, 198 Kms,1,04772
22,Sidmukh,2,12:01 AM,12:04 AM,3 Mins,12:03 AM,12:06 AM,3 Mins, 208 Kms,1,04772
23,Narwasi,2,12:18 AM,12:21 AM,3 Mins,12:20 AM,12:22 AM,2 Mins, 227 Kms,1,04772
1,Shri Ganganagar,1,Source,Source,No Delay,07:35 PM,07:35 PM,No Delay, 0 Kms,04773
2,Prithwirajpur,1,07:47 PM,07:47 PM,No Delay,07:48 PM,07:49 PM,1 Min, 11 Kms,04773
3,Kesri Singhpur,1,08:00 PM,08:00 PM,No Delay,08:02 PM,08:02 PM,No Delay, 24 Kms,04773
4,Dalpat Singhpur,1,08:12 PM,08:12 PM,No Delay,08:13 PM,08:13 PM,No Delay, 35 Kms,04773
5,Shri Karanpur,1,08:23 PM,08:23 PM,No Delay,08:25 PM,08:25 PM,No Delay, 47 Kms,04773
6,Zorawarpura,1,08:34 PM,08:34 PM,No Delay,08:35 PM,08:35 PM,No Delay, 56 Kms,04773
7,Gajsinghpur,1,08:45 PM,08:47 PM,2 Mins,08:50 PM,08:50 PM,No Delay, 67 Kms,04773
8,Rai Singh Nagar,1,09:03 PM,09:03 PM,No Delay,09:05 PM,09:05 PM,No Delay, 81 Kms,04773
1,Suratgarh Jn,1,Source,Source,No Delay,01:20 AM,01:20 AM,No Delay, 0 Kms,04774
2,Sardargarh,1,01:38 AM,01:48 AM,10 Mins,01:39 AM,01:49 AM,10 Mins, 16 Kms,04774
3,Sarupsar Jn,1,01:46 AM,01:53 AM,7 Mins,01:47 AM,01:54 AM,7 Mins, 21 Kms,04774
4,Jaitsar,1,01:52 AM,01:59 AM,7 Mins,01:54 AM,02:00 AM,6 Mins, 25 Kms,04774
5,Mohan Nagar,1,02:11 AM,02:15 AM,4 Mins,02:12 AM,02:16 AM,4 Mins, 43 Kms,04774
6,Rai Singh Nagar,1,02:24 AM,02:28 AM,4 Mins,02:26 AM,02:30 AM,4 Mins, 55 Kms,04774
7,Gajsinghpur,1,02:39 AM,02:42 AM,3 Mins,02:41 AM,02:44 AM,3 Mins, 69 Kms,04774
8,Shri Karanpur,1,03:00 AM,03:00 AM,No Delay,03:02 AM,03:02 AM,No Delay, 90 Kms,04774
9,Kesri Singhpur,1,03:22 AM,03:22 AM,No Delay,03:24 AM,03:24 AM,No Delay, 112 Kms,04774
1,Merta Road Jn,1,Source,Source,No Delay,06:50 AM,07:27 AM,37 Mins, 0 Kms,3,04851
2,Kheduli,1,06:58 AM,07:36 AM,38 Mins,06:59 AM,07:38 AM,39 Mins, 10 Kms,1,04851
3,Ren,1,07:06 AM,07:49 AM,43 Mins,07:08 AM,07:51 AM,43 Mins, 17 Kms,1,04851
4,Jalsu,1,07:22 AM,08:04 AM,42 Mins,07:23 AM,08:05 AM,42 Mins, 32 Kms,1,04851
5,Jalsu Nanak,1,07:31 AM,08:13 AM,42 Mins,07:32 AM,08:14 AM,42 Mins, 37 Kms,1,04851
6,Degana Jn,1,08:18 AM,08:20 AM,2 Mins,08:32 AM,08:35 AM,3 Mins, 44 Kms,4,04851
7,Kiroda,1,08:42 AM,08:47 AM,5 Mins,08:43 AM,08:48 AM,5 Mins, 57 Kms,1,04851
8,Khatu,1,08:54 AM,08:59 AM,5 Mins,08:55 AM,09:00 AM,5 Mins, 69 Kms,1,04851
9,Choti Khatu,1,09:02 AM,09:07 AM,5 Mins,09:03 AM,09:08 AM,5 Mins, 74 Kms,1,04851
10,Pirwa,1,09:14 AM,09:19 AM,5 Mins,09:15 AM,09:20 AM,5 Mins, 88 Kms,04851
11,Khunkhuna,1,09:22 AM,09:26 AM,4 Mins,09:23 AM,09:35 AM,12 Mins, 94 Kms,1,04851
12,Marwar Balia,1,09:33 AM,09:45 AM,12 Mins,09:34 AM,09:46 AM,12 Mins, 105 Kms,1,04851
13,Didwana,1,09:41 AM,09:52 AM,11 Mins,09:42 AM,09:54 AM,12 Mins, 110 Kms,1,04851
14,Sanvrad,1,09:53 AM,10:05 AM,12 Mins,09:54 AM,10:06 AM,12 Mins, 123 Kms,1,04851
15,Balsamand,1,10:02 AM,10:14 AM,12 Mins,10:03 AM,10:15 AM,12 Mins, 131 Kms,1,04851
16,Ladnun,1,10:12 AM,10:20 AM,8 Mins,10:14 AM,10:22 AM,8 Mins, 141 Kms,1,04851
17,Sujangarh,1,10:26 AM,10:34 AM,8 Mins,10:28 AM,10:36 AM,8 Mins, 151 Kms,1,04851
18,Talchhapar,1,10:42 AM,10:46 AM,4 Mins,10:43 AM,10:47 AM,4 Mins, 164 Kms,1,04851
19,Parhihara,1,10:54 AM,10:59 AM,5 Mins,10:55 AM,11:00 AM,5 Mins, 177 Kms,1,04851
20,Loha,1,11:06 AM,11:11 AM,5 Mins,11:07 AM,11:12 AM,5 Mins, 188 Kms,1,04851
1,Ratangarh Jn,1,Source,Source,No Delay,04:55 PM,04:55 PM,No Delay, 0 Kms,1,04852
2,Loha,1,05:04 PM,05:04 PM,No Delay,05:05 PM,05:05 PM,No Delay, 8 Kms,1,04852
3,Parhihara,1,05:15 PM,05:24 PM,9 Mins,05:16 PM,05:26 PM,10 Mins, 19 Kms,1,04852
4,Talchhapar,1,05:28 PM,05:38 PM,10 Mins,05:29 PM,05:40 PM,11 Mins, 32 Kms,1,04852
5,Sujangarh,1,05:39 PM,05:50 PM,11 Mins,05:41 PM,05:58 PM,17 Mins, 45 Kms,2,04852
6,Ladnun,1,05:52 PM,06:10 PM,18 Mins,05:54 PM,06:12 PM,18 Mins, 55 Kms,1,04852
7,Balsamand,1,06:05 PM,06:23 PM,18 Mins,06:06 PM,06:24 PM,18 Mins, 65 Kms,1,04852
8,Sanvrad,1,06:15 PM,06:33 PM,18 Mins,06:16 PM,06:34 PM,18 Mins, 73 Kms,1,04852
9,Didwana,1,06:27 PM,06:40 PM,13 Mins,06:29 PM,06:42 PM,13 Mins, 86 Kms,1,04852
10,Marwar Balia,1,06:37 PM,06:50 PM,13 Mins,06:38 PM,06:51 PM,13 Mins, 92 Kms,1,04852
11,Khunkhuna,1,06:49 PM,06:58 PM,9 Mins,06:50 PM,06:59 PM,9 Mins, 102 Kms,1,04852
12,Pirwa,1,07:02 PM,07:11 PM,9 Mins,07:03 PM,07:12 PM,9 Mins, 108 Kms,1,04852
13,Choti Khatu,1,07:15 PM,07:24 PM,9 Mins,07:17 PM,07:26 PM,9 Mins, 122 Kms,1,04852
14,Khatu,1,07:25 PM,07:55 PM,30 Mins,07:26 PM,07:56 PM,30 Mins, 127 Kms,1,04852
15,Kiroda,1,07:38 PM,08:10 PM,32 Mins,07:39 PM,08:11 PM,32 Mins, 139 Kms,1,04852
1,Ratangarh Jn,1,Source,Source,No Delay,11:55 AM,11:55 AM,No Delay, 0 Kms,04853
2,Molisar,1,12:17 PM,12:25 PM,8 Mins,12:23 PM,12:27 PM,4 Mins, 16 Kms,04853
3,Shri Makri Nath Nagar,1,12:29 PM,12:33 PM,4 Mins,12:30 PM,12:34 PM,4 Mins, 22 Kms,04853
4,Juharpura,1,12:35 PM,12:39 PM,4 Mins,12:36 PM,12:40 PM,4 Mins, 25 Kms,04853
5,Depalsar,1,12:45 PM,12:49 PM,4 Mins,12:46 PM,12:56 PM,10 Mins, 35 Kms,04853
1,Churu,1,Source,Source,No Delay,03:45 PM,03:45 PM,No Delay, 0 Kms,2,04854
2,Depalsar,1,03:54 PM,04:02 PM,8 Mins,03:55 PM,04:03 PM,8 Mins, 7 Kms,04854
3,Juharpura,1,04:04 PM,04:13 PM,9 Mins,04:05 PM,04:14 PM,9 Mins, 16 Kms,04854
4,Shri Makri Nath Nagar,1,04:10 PM,04:19 PM,9 Mins,04:11 PM,04:20 PM,9 Mins, 20 Kms,04854
5,Molisar,1,04:20 PM,04:23 PM,3 Mins,04:30 PM,04:30 PM,No Delay, 25 Kms,04854
1,Saharanpur,1,Source,Source,No Delay,04:45 AM,04:45 AM,No Delay, 0 Kms,04921
2,Pilkhani,1,04:56 AM,05:03 AM,7 Mins,04:57 AM,05:04 AM,7 Mins, 7 Kms,04921
3,Sarsawa,1,05:03 AM,05:13 AM,10 Mins,05:04 AM,05:14 AM,10 Mins, 13 Kms,04921
4,Kalanour,1,05:13 AM,05:26 AM,13 Mins,05:14 AM,05:27 AM,13 Mins, 23 Kms,04921
5,Yamunanagar Jud,1,05:20 AM,05:37 AM,17 Mins,05:22 AM,05:39 AM,17 Mins, 30 Kms,04921
6,Jagadhri Wshop,1,05:27 AM,05:49 AM,22 Mins,05:28 AM,06:15 AM,47 Mins, 35 Kms,04921
7,Darazpur,1,05:33 AM,06:29 AM,56 Mins,05:34 AM,06:33 AM,59 Mins, 39 Kms,04921
8,Mustafabad,1,05:40 AM,06:44 AM,1 Hr 4 Mins,05:41 AM,06:45 AM,1 Hr 4 Mins, 47 Kms,04921
9,Barara,1,05:49 AM,06:54 AM,1 Hr 5 Mins,05:51 AM,06:56 AM,1 Hr 5 Mins, 56 Kms,04921
10,Tandwal,1,05:56 AM,07:01 AM,1 Hr 5 Mins,05:57 AM,07:02 AM,1 Hr 5 Mins, 61 Kms,04921
11,Kesri,1,06:02 AM,07:14 AM,1 Hr 12 Mins,06:03 AM,07:15 AM,1 Hr 12 Mins, 68 Kms,04921
12,Dukheri,1,06:09 AM,07:22 AM,1 Hr 13 Mins,06:10 AM,07:23 AM,1 Hr 13 Mins, 73 Kms,04921
1,Ambala Cant Jn,1,Source,Source,No Delay,08:45 PM,09:10 PM,25 Mins, 0 Kms,04922
2,Dukheri,1,08:56 PM,09:21 PM,25 Mins,08:57 PM,09:22 PM,25 Mins, 7 Kms,04922
3,Kesri,1,09:02 PM,09:29 PM,27 Mins,09:03 PM,09:30 PM,27 Mins, 13 Kms,04922
4,Tandwal,1,09:08 PM,09:35 PM,27 Mins,09:09 PM,09:36 PM,27 Mins, 19 Kms,04922
5,Barara,1,09:14 PM,09:43 PM,29 Mins,09:15 PM,09:45 PM,30 Mins, 24 Kms,04922
6,Mustafabad,1,09:22 PM,09:53 PM,31 Mins,09:37 PM,09:54 PM,17 Mins, 33 Kms,04922
7,Darazpur,1,09:44 PM,10:03 PM,19 Mins,09:45 PM,10:04 PM,19 Mins, 41 Kms,04922
8,Jagadhri Wshop,1,09:50 PM,10:09 PM,19 Mins,09:51 PM,10:10 PM,19 Mins, 46 Kms,04922
9,Yamunanagar Jud,1,09:56 PM,10:18 PM,22 Mins,09:57 PM,10:20 PM,23 Mins, 51 Kms,04922
10,Kalanour,1,10:04 PM,10:28 PM,24 Mins,10:05 PM,10:29 PM,24 Mins, 57 Kms,04922
11,Sarsawa,1,10:13 PM,10:39 PM,26 Mins,10:14 PM,10:50 PM,36 Mins, 67 Kms,04922
12,Pilkhani,1,10:24 PM,11:00 PM,36 Mins,10:25 PM,11:12 PM,47 Mins, 73 Kms,04922
